date,description,amount,type,balance,account_last4,account_name,source_file,category,subcategory,confidence
2025-05-06,FACEBK *5EGJNM4A32 650-5434800 CA,-85.0,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_May_2025.pdf,MARKETING,Marketing,0.95
2025-05-07,3349 Debit Card Purchase Rf *Cams Auto and SE,-1095.16,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,COGS,Subcontractor Labor,0.85
2025-05-07,POS Purchase Shell Service Wheelersburg Oh POS15679101 1410536,-66.55,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,VEHICLES,Fuel,0.92
2025-05-07,9929 Recurring Debit Card Drone Reg Flylegitllc,-52.25,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,EQUIPMENT,Drone Equipment,0.88
2025-05-07,BLS*Roof Maxx            800-7663269  OH,-2002.31,credit,0.0,,,CreditCardActivityExport (4).csv,COGS,Roof Maxx Product,0.95
2025-05-07,BLS*Roof Maxx 800-7663269 OH,-2002.31,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_May_2025.pdf,COGS,Roof Maxx Product,0.95
2025-05-08,9929 Debit Card Purchase Toro Loco III,-13.25,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,OVERHEAD,Business Meals,0.6
2025-05-08,SQ *THE FYFFE JONES GROUP,-1381.95,credit,0.0,,,CreditCardActivityExport (4).csv,UNKNOWN,Needs Manual Review,0.0
2025-05-08,FACEBK *QTHRVM4932       650-5434800  CA,-94.0,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.95
2025-05-08,FACEBK *QTHRVM4932 650-5434800 CA,-94.0,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_May_2025.pdf,MARKETING,Marketing,0.95
2025-05-08,SQ *THE FYFFE JONES GROUP ASHLAND KY,-1381.95,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_May_2025.pdf,UNKNOWN,Needs Manual Review,0.0
2025-05-09,Deposit,2000.0,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,REVENUE,Customer Payment,0.65
2025-05-09,POS Purchase USPS PO 383815 Ironton Oh POS99999999 1714310,-8.03,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,OVERHEAD,Office Supplies,0.82
2025-05-09,9929 Recurring Debit Card Companycam Companyca,-137.85,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,OVERHEAD,Software/Subscriptions,0.95
2025-05-09,Counter Check Fee PT41229,-3.0,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,OVERHEAD,Bank Fees/Interest,0.85
2025-05-11,FACEBK *HB4V6NU932       650-5434800  CA,-104.0,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.95
2025-05-11,FACEBK *HB4V6NU932 650-5434800 CA,-104.0,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_May_2025.pdf,MARKETING,Marketing,0.95
2025-05-12,POS Purchase Marathon 18069 Ironton Oh POS13579601 5270784,-62.47,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,VEHICLES,Fuel,0.92
2025-05-12,Corporate ACH Svc Staxpmtsmerchant 17200373,-20.0,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,OVERHEAD,Payment Processing Fees,0.92
2025-05-12,OPC TAX*SERVICE FEE 021  800-487-4567 NE,-49.51,credit,0.0,,,CreditCardActivityExport (4).csv,TAXES,Tax Prep Fee,0.9
2025-05-12,OHIO SALES RETURN PMT    925-855-5000 OH,-1868.36,credit,0.0,,,CreditCardActivityExport (4).csv,TAXES,Sales Tax Paid,0.9
2025-05-12,OPC TAX*SERVICE FEE 021 800-487-4567 NE,-49.51,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_May_2025.pdf,TAXES,Tax Prep Fee,0.9
2025-05-13,9929 Debit Card Purchase Payidw.Com 800-6589014,-120.12,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,OVERHEAD,Software/Subscriptions,0.92
2025-05-13,KY-SEC OF STATE,-90.0,credit,0.0,,,CreditCardActivityExport (4).csv,TAXES,Sales Tax Paid,0.9
2025-05-13,FACEBK *WM54BPQ932       650-5434800  CA,-115.0,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.95
2025-05-13,FACEBK *WM54BPQ932 650-5434800 CA,-115.0,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_May_2025.pdf,MARKETING,Marketing,0.95
2025-05-13,KY-SEC OF STATE EGOV.COM KY,-90.0,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_May_2025.pdf,TAXES,Sales Tax Paid,0.9
2025-05-14,9929 Debit Card Purchase Little Caesars 0127 00,-10.74,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,OVERHEAD,Business Meals,0.6
2025-05-15,Deposit,646.0,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,REVENUE,Customer Payment,0.65
2025-05-15,9929 Debit Card Purchase At&T Q0Ha 134097,-147.32,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,OVERHEAD,Phone/Utilities,0.88
2025-05-15,FACEBK *MHHS3NY932       650-5434800  CA,-127.0,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.95
2025-05-15,FACEBK *MHHS3NY932 650-5434800 CA,-127.0,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_May_2025.pdf,MARKETING,Marketing,0.95
2025-05-16,Corporate ACH ACH Paymen,3844.0,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,REVENUE,Customer Payment,0.7
2025-05-16,BLS*Roof Maxx            800-7663269  OH,-2769.93,credit,0.0,,,CreditCardActivityExport (4).csv,COGS,Roof Maxx Product,0.95
2025-05-16,BLS*Roof Maxx 800-7663269 OH,-2769.93,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_May_2025.pdf,COGS,Roof Maxx Product,0.95
2025-05-18,FACEBK *CYEYKN4A32       650-5434800  CA,-140.0,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.95
2025-05-18,FACEBK *CYEYKN4A32 650-5434800 CA,-140.0,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_May_2025.pdf,MARKETING,Marketing,0.95
2025-05-19,Corporate ACH Deposit,2982.33,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,REVENUE,Customer Payment,0.7
2025-05-19,Corporate ACH Deposit,1000.0,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,REVENUE,Customer Payment,0.7
2025-05-19,POS Purchase S Webster South Webste Oh POS0000NI81 5076454,-8.58,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,VEHICLES,Fuel,0.8
2025-05-19,POS Purchase S Webster South Webste Oh POS0000NI81 5076453,-61.64,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,VEHICLES,Fuel,0.8
2025-05-19,Corporate ACH Tran Fee,-89.17,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,OVERHEAD,Bank Fees/Interest,0.92
2025-05-19,Corporate ACH Tran Fee,-29.9,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,OVERHEAD,Bank Fees/Interest,0.92
2025-05-20,Deposit,7075.18,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,REVENUE,Customer Payment,0.65
2025-05-20,9929 Debit Card Purchase Amazon Mktpl*NW89I0K21,-160.78,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,COGS,Supplies and Materials,0.7
2025-05-20,9929 Debit Card Purchase Amazon Mktpl*NW0Np1961,-31.9,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,COGS,Supplies and Materials,0.7
2025-05-20,9929 Debit Card Purchase Guthries - Huntington,-15.89,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,OVERHEAD,Business Meals,0.6
2025-05-20,POS Purchase Marathon 18069 Ironton Oh POS13579601 1411044,-55.9,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,VEHICLES,Fuel,0.92
2025-05-21,9929 Debit Card Purchase Sq *Briggs Lawrence Co,-16.25,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,OVERHEAD,Office Supplies,0.65
2025-05-21,FACEBK *QVTYFP8932       650-5434800  CA,-83.07,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.95
2025-05-21,FACEBK *9FJQUN4932       650-5434800  CA,-49.19,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.95
2025-05-21,FACEBK *9FJQUN4932 650-5434800 CA,-49.19,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_June_2025.pdf,MARKETING,Marketing,0.95
2025-05-21,FACEBK *QVTYFP8932 650-5434800 CA,-83.07,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_June_2025.pdf,MARKETING,Marketing,0.95
2025-05-22,9929 Debit Card Purchase Marathon 180695 Iront,-5.05,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,VEHICLES,Fuel,0.92
2025-05-22,POS Purchase Murphy Express South Point POS95338301 1440002,-5.95,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,VEHICLES,Fuel,0.92
2025-05-22,POS Purchase Murphy Express South Point POS95338301 1440001,-62.87,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,VEHICLES,Fuel,0.92
2025-05-23,3349 Debit Card Purchase Wave - *Saltys Media L,-1190.25,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,MARKETING,Marketing,0.95
2025-05-27,Deposit,3925.0,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,REVENUE,Customer Payment,0.65
2025-05-27,9929 Debit Card Purchase Py *Stone Creek Storag,-105.31,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,OVERHEAD,Storage/Rent,0.88
2025-05-27,9929 Debit Card Purchase Amazon.com*Nz0Fi6S21,-136.1,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,COGS,Supplies and Materials,0.7
2025-05-27,3349 Debit Card Purchase Facebk *M48Gnp8932,-154.0,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,MARKETING,Marketing,0.95
2025-05-27,9929 Debit Card Purchase Rich Oil 03923 Hunting,-58.16,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,VEHICLES,Fuel,0.92
2025-05-27,POS Purchase Shell Service Gahanna Oh POS56015901 6443385,-43.66,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,VEHICLES,Fuel,0.92
2025-05-27,POS Purchase Wal-Mart #1426 Ashland Ky POS24142601 6443386,-73.16,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,COGS,Supplies and Materials,0.68
2025-05-27,POS Purchase Wm Supercenter Ashland Ky POS14260035 6443387,-3.52,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,COGS,Supplies and Materials,0.68
2025-05-27,POS Purchase Speedway 45628 Ironton Oh POS99999999 6443388,-21.54,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,VEHICLES,Fuel,0.95
2025-05-27,POS Purchase Speedway 45628 Ironton Oh POS287POS02 6443389,-2.59,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,VEHICLES,Fuel,0.95
2025-05-27,POS Purchase Marathon 18069 Ironton Oh POS13579601 6461916,-5.36,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,VEHICLES,Fuel,0.92
2025-05-27,Counter Check Fee ZX13065,-4.5,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,OVERHEAD,Bank Fees/Interest,0.85
2025-05-28,3349 Debit Card Purchase Facebk *54Qc9P4932,-170.0,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,MARKETING,Marketing,0.95
2025-05-28,3349 Recurring Debit Card Intuit *Tsheets,-94.28,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,OVERHEAD,Software/Subscriptions,0.92
2025-05-29,9929 Debit Card Purchase Buffalo Wild Wngs 3321,-34.42,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,OVERHEAD,Business Meals,0.6
2025-05-29,POS Purchase Marathon 18069 Ironton Oh POS13579601 1403732,-5.36,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,VEHICLES,Fuel,0.92
2025-05-29,POS Purchase Marathon 18069 Ironton Oh POS13579601 1403731,-56.13,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,VEHICLES,Fuel,0.92
2025-05-30,9929 Debit Card Purchase Ironton Super Wash,-12.0,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,VEHICLES,Fuel,0.92
2025-05-30,POS Purchase Make It Yours Ironton Oh POS08736745 1690302,-853.71,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,MARKETING,Marketing,0.72
2025-05-30,3349 Recurring DebitCard Sendjim.Io Sendjim.I,-780.0,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_May_2025.pdf,MARKETING,Marketing,0.95
2025-06-02,9929 Debit Card Purchase Amazon Mktpl*N64973062,-53.61,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,COGS,Supplies and Materials,0.7
2025-06-02,3349 Debit Card Purchase Facebk *Ergeyqg932,-187.0,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,MARKETING,Marketing,0.95
2025-06-02,POS Purchase Clarks Pns Coal Grove Oh POS0001US04 5133399,-15.34,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,VEHICLES,Fuel,0.92
2025-06-02,POS Purchase Clarks Pns Coal Grove Oh POS0001US04 5133400,-7.7,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,VEHICLES,Fuel,0.92
2025-06-02,N0602 3349 Payment Tmobile Au Bellevue Wa POS002 5118974,-80.63,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,OVERHEAD,Phone/Utilities,0.92
2025-06-03,9929 Debit Card Purchase China Wok Proctorvill,-41.8,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,OVERHEAD,Business Meals,0.6
2025-06-03,POS PurchaseAmazon.Com*N65 Seattle Wa POS00000000 1580382,-59.15,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,COGS,Supplies and Materials,0.7
2025-06-03,POS Purchase Marathon 18069 Ironton Oh POS13579601 1580383,-61.2,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,VEHICLES,Fuel,0.92
2025-06-03,ACH Web 8007663269 Roof Maxx 282024659,-2416.18,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,COGS,Roof Maxx Product,0.95
2025-06-03,ACH Web Ohsalesutx 8063-1Hioosut 2537834,-1049.19,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,TAXES,Sales Tax Paid,0.9
2025-06-04,Deposit,7267.26,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,REVENUE,Customer Payment,0.65
2025-06-04,Corporate ACH Payout Wisetack-Usbank Wt928aa614,4236.25,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,REVENUE,Customer Financing,0.95
2025-06-04,9929 Debit Card Purchase Central Hardware & Fur,-167.18,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,COGS,Supplies and Materials,0.92
2025-06-04,3349 Debit Card Purchase Facebk *5S6Mpp4A32,-200.0,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,MARKETING,Marketing,0.95
2025-06-05,9929 Debit Card Purchase Speedway 45628 Ironto,-5.01,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,VEHICLES,Fuel,0.95
2025-06-05,9929 Debit Card Purchase Vioc Bq0003 South Poi,-117.35,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,VEHICLES,Maintenance,0.92
2025-06-05,3349 Recurring Debit Card Sendjim.Io Sendjim.I,-495.72,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,MARKETING,Marketing,0.95
2025-06-06,9929 Debit Card Purchase Woodford Oil,-75.0,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,VEHICLES,Fuel,0.92
2025-06-06,POS Purchase Marathon 18069 Ironton Oh POS13579601 1717875,-11.42,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,VEHICLES,Fuel,0.92
2025-06-06,POS Purchase Marathon 18069 Ironton Oh POS13579601 1717874,-54.15,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,VEHICLES,Fuel,0.92
2025-06-06,ATM Withdrawal 110 S 4TH St Ironton Oh PNCPJ6612 2837072,-100.0,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,TRANSFERS,Cash Withdrawal,0.7
2025-06-09,9929 Debit Card Purchase Wendy's 0504 Ashland,-9.82,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,OVERHEAD,Business Meals,0.6
2025-06-09,9929 Debit Card Purchase Hardees 1503809,-26.46,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,OVERHEAD,Business Meals,0.6
2025-06-09,POS Purchase One Stop #532 Milton WV POS13380801 4978663,-55.81,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,VEHICLES,Fuel,0.8
2025-06-09,POS Purchase Facebk *56Fu3Q www.facebook De POS00137739 4964746,-200.0,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,MARKETING,Marketing,0.95
2025-06-09,9929 Recurring Debit Card Companycam Companyca,-168.41,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,OVERHEAD,Software/Subscriptions,0.95
2025-06-10,POS Purchase Speedway 45628 Ironton Oh POS99999999 1403026,-58.28,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,VEHICLES,Fuel,0.95
2025-06-10,Online Credit Card Pmt 06/10 XXXX3453 O6215030071453453161,-9084.35,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,TRANSFERS,Credit Card Payment,0.97
2025-06-10,ONLINE CREDIT CARD PMT 06 10 XXXX3453,9084.35,debit,0.0,,,CreditCardActivityExport (4).csv,TRANSFERS,Credit Card Payment,0.97
2025-06-11,9929 Debit Card Purchase Tst*Patties & Pints Ir,-62.85,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,OVERHEAD,Business Meals,0.6
2025-06-11,9929 Debit Card Purchase Hickies Old Fashioned,-19.37,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,OVERHEAD,Business Meals,0.6
2025-06-11,POS Purchase Marathon 18069 Ironton Oh POS13579601 1509833,-5.36,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,VEHICLES,Fuel,0.92
2025-06-11,Corporate ACH Svc Staxpmtsmerchant 17883015,-74.95,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,OVERHEAD,Payment Processing Fees,0.92
2025-06-12,METRO BEER AND WINE GAHANNA             OH,-11.32,credit,0.0,2009,,AMEX STATEMENT-JUNE 2025.xlsx,OVERHEAD,Business Meals,0.6
2025-06-12,POS Purchase Speedway 45628 Ironton Oh POS99999999 1487164,-58.95,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,VEHICLES,Fuel,0.95
2025-06-12,POS Purchase Facebk *9Zvuxq www.facebook De POS00137739 1482020,-200.0,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,MARKETING,Marketing,0.95
2025-06-12,POS Purchase Salt Rock Gala Salt Rock WV POS19613403 1487165,-2.58,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,OVERHEAD,Business Meals,0.6
2025-06-13,BLS*ROOF MAXX       WESTERVILLE         OH,-23805.19,credit,0.0,2009,,AMEX STATEMENT-JUNE 2025.xlsx,COGS,Roof Maxx Product,0.95
2025-06-13,Deposit,17725.67,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,REVENUE,Customer Payment,0.65
2025-06-13,9929 Debit Card Purchase Amazon Mktpl*NH3Pi49D1,-26.8,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,COGS,Supplies and Materials,0.7
2025-06-13,9929 Debit Card Purchase Tst*Hillbilly Hot Dogs,-30.26,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,OVERHEAD,Business Meals,0.6
2025-06-13,POS Purchase Speedway 45548 Coal Grove Oh POS99999999 1734259,-50.42,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,VEHICLES,Fuel,0.95
2025-06-13,Counter Check Fee PK57396,-1.5,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,OVERHEAD,Bank Fees/Interest,0.85
2025-06-13,Withdrawal,-900.0,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,TRANSFERS,Cash Withdrawal,0.7
2025-06-14,SPEEDWAY 45628,-63.3,credit,0.0,,,CreditCardActivityExport (4).csv,VEHICLES,Fuel,0.95
2025-06-14,SPEEDWAY 45628 IRONTON OH,-63.3,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_June_2025.pdf,VEHICLES,Fuel,0.95
2025-06-15,TST* 006 CAP CITY - GAHAN,-78.75,credit,0.0,,,CreditCardActivityExport (4).csv,OVERHEAD,Business Meals,0.6
2025-06-15,TST* 006 CAP CITY - GAHAN GAHANNA OH,-78.75,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_June_2025.pdf,OVERHEAD,Business Meals,0.6
2025-06-16,9929 Debit Card Purchase Speedway 45548,-5.01,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,VEHICLES,Fuel,0.95
2025-06-16,3349 Debit Card Purchase The UPS Store 1481,-2.77,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,OVERHEAD,Office Supplies,0.82
2025-06-16,POS Purchase Speedway 45548 Coal Grove Oh POS487POS02 5072385,-5.0,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,VEHICLES,Fuel,0.95
2025-06-16,Counter Check Fee PK59746,-1.5,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,OVERHEAD,Bank Fees/Interest,0.85
2025-06-16,TST*CASA GRANDE MEXICAN,-40.36,credit,0.0,,,CreditCardActivityExport (4).csv,OVERHEAD,Business Meals,0.6
2025-06-16,PAPER STRATEGIES INC  NEU908-6384500  NJ,-469.35,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.95
2025-06-16,FACEBK *TJ8N3SG932       650-5434800  CA,-200.0,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.95
2025-06-16,FACEBK *TJ8N3SG932 650-5434800 CA,-200.0,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_June_2025.pdf,MARKETING,Marketing,0.95
2025-06-16,PAPER STRATEGIES INC/ NEU908-6384500 NJ,-469.35,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_June_2025.pdf,MARKETING,Marketing,0.95
2025-06-16,TST*CASA GRANDE MEXICAN South Point OH,-40.36,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_June_2025.pdf,OVERHEAD,Business Meals,0.6
2025-06-17,9929 Debit Card Purchase Kenny Queen Hrdwr #1,-133.56,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,COGS,Supplies and Materials,0.92
2025-06-18,POS Purchase Marathon 18068 Ironton Oh POS13579301 1431546,-72.37,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_June_2025.pdf,VEHICLES,Fuel,0.92
2025-06-18,DALTON TOWING,-643.5,credit,0.0,,,CreditCardActivityExport (4).csv,VEHICLES,Maintenance,0.9
2025-06-18,MARATHON 180695,-15.33,credit,0.0,,,CreditCardActivityExport (4).csv,VEHICLES,Fuel,0.92
2025-06-18,GRAY MEDIA               850-5588790  GA,-5137.5,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.95
2025-06-18,GRAY MEDIA 850-5588790 GA,-5137.5,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_July_2025.pdf,MARKETING,Marketing,0.95
2025-06-18,MARATHON 180695 IRONTON OH,-15.33,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_July_2025.pdf,VEHICLES,Fuel,0.92
2025-06-18,DALTON TOWING IRONTON OH,-643.5,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_July_2025.pdf,VEHICLES,Maintenance,0.9
2025-06-18,FEE,-39.0,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_June_2025.pdf,OVERHEAD,Bank Fees/Interest,0.85
2025-06-19,WENDY'S 0417,-7.42,credit,0.0,,,CreditCardActivityExport (4).csv,OVERHEAD,Business Meals,0.6
2025-06-19,GO MART #55,-3.98,credit,0.0,,,CreditCardActivityExport (4).csv,VEHICLES,Fuel,0.92
2025-06-19,GO MART #55 MILTON WV,-3.98,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_July_2025.pdf,VEHICLES,Fuel,0.92
2025-06-19,WENDY'S 0417 HUNTINGTON WV,-7.42,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_July_2025.pdf,OVERHEAD,Business Meals,0.6
2025-06-20,MEMBERSHIP FEE,-350.0,credit,0.0,1019,,AMEX STATEMENT-JUNE 2025.xlsx,OVERHEAD,Bank Fees/Interest,0.85
2025-06-20,MEMBERSHIP FEE,-695.0,credit,0.0,2009,,AMEX STATEMENT-JUNE 2025.xlsx,OVERHEAD,Bank Fees/Interest,0.85
